"user.login","all_obs","shannonH","shannonE"
"animalexplorer0514",26,1.95727288889077,0.386614547701734
"animaljoe",3,0.636514168294813,0.125728833561122
"animalobserver",11,1.64173471218752,0.324287188976661
"animism",2,0.693147180559945,0.136915391422392
"animre",1,0,0
"anis5",7,0,0
"anisognathus",39,1.05383493538114,0.208161017917928
"anista",1,0,0
"anita120",2,0,0
"anita122",2,0.693147180559945,0.136915391422392
"anita125",9,1.52295506753132,0.300824983550132
"anita363",84,1.46332118987486,0.289045673281896
"anita701",207,0.81527977352457,0.161039895193258
"anitafang",1,0,0
"anitahsu",4,0.562335144618808,0.111076461962746
"anitals",39,0.725900441539922,0.14338504992091
"anitasingha",1,0,0
"anjacervencl",1621,1.8906263455466,0.373450045522637
"anjalimoon",7,0.796311640173813,0.157293173753559
"anjelica40",4,1.03972077083992,0.205373087133588
"anjellemartinez",1,0,0
"anjoli",1,0,0
"ankitamal",7,1.00424247305408,0.198365159864196
"ankoe",6,1.01140426470735,0.199779808202953
"ann121",2,0.693147180559945,0.136915391422392
"ann175",2,0,0
"ann184",5,0,0
"ann187",1,0,0
"ann1963",37,0.658858667744784,0.130142478994779
"ann92",1,0,0
"anna",7,1.27703425946614,0.252248945676105
"anna_cae",6,0.450561208866305,0.0889980742933156
"anna_coker",5,0.500402423538188,0.0988430676903251
"anna_efimova",12,0.286835983056161,0.0566578960365035
"anna_naturebliss",1,0,0
"anna143",1,0,0
"anna1992",24,1.82558154479666,0.360601931003186
"anna1ee",14,1.59342423717389,0.314744558231269
"anna205",3,0.636514168294813,0.125728833561122
"anna325",4,1.03972077083992,0.205373087133588
"anna570",1,0,0
"anna574",2,0.693147180559945,0.136915391422392
"anna583",3,0.636514168294813,0.125728833561122
"anna591",12,0,0
"anna599",3,0,0
"annaarmitage",13,1.41051355711484,0.278614731755757
"annabang249",1,0,0
"annabassett",11,1.16851840574309,0.230814117684705
"annabclark",1,0,0
"annabellesweat",4,0,0
"annabunney52",21,0.978172831115188,0.193215697628165
"annacasadio",19,1.19136951567268,0.235327832445714
"annacodina",2,0,0
"annagpepe",1,0,0
"annah80",14,0,0
"annajtaylor42",12,0.836988216785836,0.165327902256759
"annaklewis",24,1.61847267408807,0.319692304742845
"annakol9",1,0,0
"annakozlov",33,2.23541868569819,0.441555895961447
"annaliemallon",8,1.32088834314932,0.260911318114961
"annalisae",2,0.693147180559945,0.136915391422392
"annalisaplaitano",38,1.68369555776129,0.332575595475704
"annalisas",9,1.21488965394912,0.239973698473513
"annalista",2,0.693147180559945,0.136915391422392
"annalouise",4,1.03972077083992,0.205373087133588
"annamarie11",1,0,0
"annamariposa",132,1.45263922475974,0.286935695089796
"annamorris",177,1.7671423894333,0.349058610831985
"annanap",1,0,0
"annapetrova",13,0.925129083572082,0.182738117020381
"annaramji",1,0,0
"annaricciardi",1,0,0
"annaryack",21,1.5249094676037,0.301211030638558
"annatheo",72,0.430567866927342,0.0850488463166493
"annatjie",3,0.636514168294813,0.125728833561122
"annavanova",10,0.639031859650177,0.126226145974803
"annawagner",23,1.14471956701187,0.226113200748635
"annbrantingham",1,0,0
"anndrreya",7,0.410116318288409,0.0810091100735737
"anne_jaggers",7,0.410116318288409,0.0810091100735737
"anne_m",7,0.796311640173813,0.157293173753559
"anne_mup",18,0.936888307539016,0.18506088309
"anne_royer",121,1.35442037885575,0.267534805770536
"anne_tacheron",7,0,0
"anne245",17,1.54267586110877,0.304720375824016
"anne247",2,0,0
"anne248",1,0,0
"anne249",19,1.12859629366222,0.222928416414817
"anne250",1,0,0
"anne256",1,0,0
"anne259",19,0.926907559390993,0.183089414291308
"anne6383",23,1.56292982629207,0.308721083968981
"anneadele919",2,0,0
"annebovee27",4,0.693147180559945,0.136915391422392
"annecatherinel",11,1.03356205420682,0.204156573351047
"annechristianardoin",3,0.636514168294813,0.125728833561122
"annecowin",1,0,0
"anneedonnelly",62,0.790441558746056,0.156133673262316
"annegallemoth",5,0.673011667009257,0.132938080691565
"anneggebrecht",22,0.548117880441845,0.10826816620055
"annehayden",3,0.636514168294813,0.125728833561122
"annelaure1",1,0,0
"annelesenne",3,0,0
"annelieselaguna",2,0.693147180559945,0.136915391422392
"annelikyner",36,0.702407697960225,0.138744595089655
"annelise6",10,0.639031859650177,0.126226145974803
"annelisegoldman",15,1.17105986999037,0.231316125890122
"annelith",4,0.693147180559945,0.136915391422392
"annemariemorella",1,0,0
"annemcleod",45,1.39106371649957,0.274772860049966
"annemette2",4,0,0
"annemettelarsen",1,0,0
"annemk",13,1.11896886688163,0.221026738181068
"anneoftheocean",2,0.693147180559945,0.136915391422392
"annepj",5,0.950270539233235,0.187704237260522
"anneporter",3,0,0
"annequinn",42,1.83146732956629,0.361764533330892
"anneschoeneborn",9,0.636514168294813,0.125728833561122
"annesmith",2,0.693147180559945,0.136915391422392
"annethebug",2,0,0
"annetough",1,0,0
"annette2894",1,0,0
"annette53",6,0.450561208866305,0.0889980742933156
"annette72",2,0,0
"annette75",1,0,0
"annettethomson",4,0,0
"annettewill",2,0.693147180559945,0.136915391422392
"anneturner",1056,1.63066277292241,0.322100180299711
"annevan_zanten",1,0,0
"annezavala",1,0,0
"annfors",7,0,0
"annfriis",10,0.673011667009257,0.132938080691565
"anngelasalazar",11,0.759547391474863,0.150031236257253
"anngely",1,0,0
"annguyen1",24,1.55092847262963,0.306350490709173
"annhobbs",67,0.469932269202976,0.0928243847547094
"annick9",7,1.35178399428965,0.267014048224474
"anniduan",39,2.59718136834512,0.513013849893547
"annie_annie",1,0,0
"annie_evankow",661,1.42896147557132,0.282258696626764
"annie105",39,0.98194495702177,0.19396079493142
"annie118",2,0,0
"annie144",3,1.09861228866811,0.217005761176051
"annie147",8,0.735621939758795,0.145305309818344
"annie151",1,0,0
"annie153",1,0,0
"annie156",1,0,0
"annie37",8,0.661563238157982,0.130676705097312
"annie8855",6,0,0
"anniebanannie",15,0.949593667716738,0.187570536754738
"anniecook",11,1.3667110520552,0.269962547495733
"annieket",1,0,0
"annieli",21,0.800045853053124,0.158030782204353
"annielin",2,0.693147180559945,0.136915391422392
"anniepm",84,1.211555067628,0.239315027120311
"anniesander",2,0,0
"annieshahverdian",45,1.81768365411211,0.359041883116078
"annieulven",2,0.693147180559945,0.136915391422392
"annieyakutis",1,0,0
"annijuni",14,1.29636115979106,0.256066533335958
"annikadrenidae",49,1.8436020205946,0.3641614643414
"annikarep",13,1.41274463686385,0.279055430593894
"annirasmussen",1,0,0
"annjasper",23,1.30910085168337,0.258582968446647
"annjones9",1,0,0
"annlawler",1,0,0
"annmariedavis",62,1.78312764428644,0.35221613276468
"annpeach",7,0,0
"annra",28,1.22561861255499,0.242092959156203
"annschunior",108,1.78306519154872,0.352203796653
"annsorrenti",2,0.693147180559945,0.136915391422392
"annsver",37,0.524448027357857,0.103592727432572
"annsymons",216,0.656527083050588,0.129681927700633
"anntomy",4,0.562335144618808,0.111076461962746
"annwf",522,1.54999697245171,0.306166494128003
"annwilson",1,0,0
"anny14",14,1.45080502008392,0.286573389856244
"annya1",1,0,0
"annyc",3,1.09861228866811,0.217005761176051
"anomouskid1",19,1.30206139187297,0.25719248396893
"anorma85",1,0,0
"anotherpointofview",14,1.17099712611621,0.231303732271089
"anquin7",5,1.33217904021012,0.263141537397196
"anschad",91,1.15764977767266,0.228667268489871
"ansel_oommen",133,1.02490060495413,0.202445701911363
"ansel687",2,0.693147180559945,0.136915391422392
"anserinus",1,0,0
"anshitajain",2,0,0
"ansonyip",8,0,0
"ant7293",4,0.562335144618808,0.111076461962746
"anthias",1,0,0
"anthoney1",2,0.693147180559945,0.136915391422392
"anthony128",44,1.25198502050499,0.247301040738472
"anthony216",1,0,0
"anthony308",1,0,0
"anthony309",1,0,0
"anthony310",1,0,0
"anthony313",4,0.562335144618808,0.111076461962746
"anthony318",1,0,0
"anthony320",1,0,0
"anthony325",3,0,0
"anthonyabner",1,0,0
"anthonyaguilarcamacho",1,0,0
"anthonycalyen",5,0.500402423538188,0.0988430676903251
"anthonydonofrio",1,0,0
"anthonyhe",6,0.636514168294813,0.125728833561122
"anthonyk07",42,2.08108422312542,0.411070648461709
"anthonynesbit",18,1.65811010356737,0.327521773468018
"anthonyway",3,0,0
"anthonywebber",5,1.05492016798614,0.208375380828239
"anthonywood",307,1.92303141839264,0.379850927409227
"anthub_jk",3,0,0
"antisocialpickle",1,0,0
"antje1",36,1.04763910773069,0.206937173701664
"antjemarion",1,0,0
"antkid",25,1.83149738107804,0.361770469320548
"antnioguterres",9,0.529706199057654,0.104631359135384
"antoine50",1,0,0
"antoineede",35,1.53307860755856,0.302824657622658
"antoinejeancolas",2,0.693147180559945,0.136915391422392
"anton58",2,0,0
"antonbarboneanton",2,0.693147180559945,0.136915391422392
"antonella11",7,1.27703425946614,0.252248945676105
"antoni3",2,0,0
"antonia33",7,0.410116318288409,0.0810091100735737
"antoniadiazm",5,0.500402423538188,0.0988430676903251
"antoninknob",4,1.03972077083992,0.205373087133588
"antonio-b",1,0,0
"antonio_platero",6,0.450561208866305,0.0889980742933156
"antonio305",9,0.848685557726417,0.167638444748163
"antonio75178",3,0,0
"antoniobruno",2,0,0
"antoniocarlos",1,0,0
"antoniogn",1,0,0
"antoniogoo",3,0.636514168294813,0.125728833561122
"antoniomartinezzelada",2,0.693147180559945,0.136915391422392
"antoniorl",9,0.348832095843032,0.0689038118923888
"antoniovaldes",3,1.09861228866811,0.217005761176051
"antoniozamoratapia",33,1.53976324748915,0.304145055538545
"antonisa",1,0,0
"antonthespeed",5,0.950270539233235,0.187704237260522
"antonybagott",11,0.600166073159646,0.118549097694824
"antonydevans",5,0,0
"antran",1,0,0
"antsenganananananan",3,0,0
"antzilla",10,1.27985422583367,0.252805965613337
"anuel_brrrr",2,0.693147180559945,0.136915391422392
"anura",49,0.8231442726802,0.162593347346615
"anushkasl",60,1.73966330030536,0.34363074450085
"anvelazquez",2,0.693147180559945,0.136915391422392
"anwyngatesydavis",32,1.49649156307027,0.295597722770155
"anxious_aquarian",38,1.94374232458422,0.383941893812124
"anxosimaldosil",7,0,0
"anxosromeo",548,0.681284988681081,0.134572286393947
"anyan_1509",1,0,0
"anywherethatswild",7,0.598269588585257,0.118174490490018
"aogle5",1,0,0
"aolivas21",3,0.636514168294813,0.125728833561122
"aoneill",3,0,0
"aospinar",3,1.09861228866811,0.217005761176051
"apagel98",124,1.55063001221834,0.306291536672884
"aparnow",11,1.46813993901621,0.289997507096355
"apasillas",10,1.35923670066501,0.26848616012099
"apaulytuna",3,1.09861228866811,0.217005761176051
"apeman",69,1.70698845126254,0.337176574489293
"apemarco",1,0,0
"apexandrew",25,1.43166181401646,0.282792086800682
"apfinder",1,0,0
"apgb",1,0,0
"apingyeh",11,0.907535294105009,0.179262865819703
"apins",56,1.579413027408,0.311976963810921
"apitonak",17,0.362210557135449,0.0715464213061656
"apking",2,0,0
"aplante",78,1.79467554408355,0.354497156571993
"aplastictree",8,0.376770161256437,0.0744223385039674
"apoorvabhatia",7,1.15374194270109,0.227895364960934
"apowelka",3,0,0
"app0811",3,0.636514168294813,0.125728833561122
"appia",4,1.03972077083992,0.205373087133588
"appiemcg",21,0,0
"applephasounnabane",2,0.693147180559945,0.136915391422392
"appy",9,0.848685557726417,0.167638444748163
"april144",1,0,0
"april145",1,0,0
"april146",3,0,0
"april148",2,0,0
"april21",1,0,0
"april51",33,1.44939111179069,0.286294104571917
"april56",1,0,0
"aprilbentley",3,0.636514168294813,0.125728833561122
"aprilkd",7,0.796311640173813,0.157293173753559
"aprilvang",2,0.693147180559945,0.136915391422392
"aprilwind",5,1.33217904021012,0.263141537397196
"apsalaar",2,0.693147180559945,0.136915391422392
"aptman95",8,0.376770161256437,0.0744223385039674
"aptmurph",6,1.01140426470735,0.199779808202953
"apultorak",2,0.693147180559945,0.136915391422392
"apus_apus",1,0,0
"aqaq",1,0,0
"aqisf",2,0,0
"aquabuzz79",2,0,0
"aquariumchaos",1,0,0
"aquicky",1,0,0
"aquiles_alvarez86",2,0,0
"aquiroz",2,0,0
"ara8",3,1.09861228866811,0.217005761176051
"arabellaadlington",3,0,0
"arabias",2,0,0
"arabitg_r_016",8,2.07944154167984,0.410746174267176
"aracely9",1,0,0
"arachnerd",6,1.01140426470735,0.199779808202953
"arachphotobia",339,1.23690417951535,0.244322165104285
"arack",58,1.21229504413984,0.239461192576368
"araharoutiounian",1,0,0
"araldo",11,0.916464885539471,0.181026702622017
"aramisraelcullargmez",1,0,0
"aranak",4,0.693147180559945,0.136915391422392
"arantxa6",5,0.500402423538188,0.0988430676903251
"aranxa",3,0.636514168294813,0.125728833561122
"arathbeltran_tbcbarron",4,0.693147180559945,0.136915391422392
"aravas",13,1.48445753581749,0.293220675588961
"arcangelopanza",1,0,0
"archanav",4,0.562335144618808,0.111076461962746
"archangelica27",2,0,0
"archifist",84,1.12191688101643,0.221609051029631
"archix",3,0.636514168294813,0.125728833561122
"arciniegas24",5,0.950270539233235,0.187704237260522
"arctictundra",1,0,0
"arcticwolf22",125,1.58874313488619,0.313819913408375
"ardechois",1,0,0
"ardeetoo",11,1.54030582522652,0.304252229376039
"ardena",10,1.50478828368119,0.297236550398436
"ardenbucklin",4,1.03972077083992,0.205373087133588
"ardiazrarumy",1,0,0
"aregenbogen",1,0,0
"aregennitter",37,1.43474350904375,0.28340080525578
"aregong",2,0.693147180559945,0.136915391422392
"arelycs_tbc",20,0.422709087805991,0.0834965240253968
"arelyt",2,0,0
"arethusa",30,0.680387214419817,0.134394951597187
"aretzyvargas",9,0.529706199057654,0.104631359135384
"areyesx",30,1.29118082828669,0.255043277185591
"areyy",2,0,0
"arezto",40,2.5505483687164,0.503802566090578
"arg2642",30,1.20176167968469,0.237380567050047
"argelia2",10,0.639031859650177,0.126226145974803
"argella",17,1.19661271122113,0.23636350595194
"argenislangley",3,0,0
"argiro",5,0,0
"arhyian",1,0,0
"ari_2019",1,0,0
"ari_lease",54,0.59344752862569,0.117222002699051
"ari41",1,0,0
"aria",2,0,0
"ariadnaquintero",5,1.05492016798614,0.208375380828239
"arian5",9,0.683738905848754,0.135057001673693
"ariana34",50,1.76052721297364,0.347751933837972
"arianagrca",45,1.4003574174786,0.276608618375172
"arianamartinezcolon",2,0,0
"arianaperezm",1,0,0
"arianaraya",37,1.72045059705119,0.339835713863631
"arianawalker",10,0.940447988655326,0.185764016777977
"arianna20",3,0.636514168294813,0.125728833561122
"ariannak21",1,0,0
"ariaros",3,0,0
"arib08",18,1.73612118281476,0.342931080105912
"aricbright",2,0,0
"aridamus",29,0.975981023284053,0.192782756060286
"ariel123",5,1.6094379124341,0.317907693966152
"ariel74",7,0,0
"ariel85",2,0,0
"arielba",1,0,0
"arielbuenfil",3,1.09861228866811,0.217005761176051
"ariellendevin",10,1.50478828368119,0.297236550398436
"aries_romero",4,1.03972077083992,0.205373087133588
"aries910918",6,0.450561208866305,0.0889980742933156
"ariggle",8,1.49417513828931,0.295140165970559
"arik",4,1.38629436111989,0.273830782844784
"ariletmallida",3,0,0
"arinavajifdar",6,0,0
"arip3",1,0,0
"arisarvan",5,0,0
"aristotelismarkou",15,0.673011667009257,0.132938080691565
"arisu",12,1.63263092715435,0.322488944208162
"arisumk",3,0,0
"arjones7",1,0,0
"arjunm17",7,0.955699891112534,0.188776681697393
"arjunsharma",26,1.83706566822865,0.36287035724646
"arklady",154,2.41145444637046,0.476327739161201
"arleenjan",20,1.20521567735037,0.238062825386561
"arlene20",7,0,0
"arlenekedikian",2,0.693147180559945,0.136915391422392
"arlenesue",20,1.09405645683161,0.216105860669142
"arlenneleon",2,0.693147180559945,0.136915391422392
"arleyo",18,0.82773815699892,0.163500764252125
"arlowhancock",4,0,0
"armando85",1,0,0
"armandoaraniegues",9,1.30309240376172,0.25739613681535
"armandoare",3,0.636514168294813,0.125728833561122
"armandobarbosa",5,1.33217904021012,0.263141537397196
"armandobio11",2,0.693147180559945,0.136915391422392
"armandochaz",1,0,0
"armandoherrera",2,0,0
"armaniantonellis",4,0.562335144618808,0.111076461962746
"armany",14,2.00755630743784,0.396546888372682
"armenio",2,0,0
"arminf82",34,1.97381322374091,0.389881713007717
"arminsteinhauser",2,0.693147180559945,0.136915391422392
"arnaudboulenger",1,0,0
"arnol84",7,1.15374194270109,0.227895364960934
"arnovlerick",1,0,0
"aromano17",29,0,0
"aronker",1,0,0
"arontipton",1,0,0
"arpansfour",29,0.25095480435762,0.0495703888461273
"arpier",10,1.08889997534522,0.215087315545001
"arqjoserivero",1,0,0
"arrayka",5,1.33217904021012,0.263141537397196
"arriajess21",3,0.636514168294813,0.125728833561122
"arripis",310,1.05881343943575,0.209144407666097
"arron",2,0.693147180559945,0.136915391422392
"arrows",14,0,0
"arsenicandoldlace",2,0,0
"art_ritter",100,1.69252825762776,0.334320293562131
"artebermeo",1,0,0
"artefactosacuaticos",2,0,0
"artemesia",1001,1.35978235109019,0.26859394089777
"artemis76",24,0.979820322305389,0.193541121877873
"artemisiadulcinea",273,1.23090469226288,0.243137103448488
"artemvodorez",105,1.02164005801865,0.201801655347457
"arthivaidyanathan",1,0,0
"arthro400",12,0.721463686692511,0.142508670353027
"arthropod_crossing",146,1.75457893039961,0.346576986496692
"arthur_b",12,0.887694275799104,0.175343725897101
"arthur1311",2,0,0
"arthurbartell",1,0,0
"arthurglo",20,1.38314875124874,0.273209439472338
"arthurv",1,0,0
"arthwys",153,1.99663464363404,0.394389563180256
"artipatel",1,0,0
"artofstephenwright",67,1.64419522795753,0.324773207659561
"artsed4all",14,1.77213938843753,0.350045653834957
"arturo_cocco",17,0,0
"arturo_luis",4,1.03972077083992,0.205373087133588
"arturo247",5,0.950270539233235,0.187704237260522
"arturobtzz",219,0.54173523430505,0.10700742025995
"arturogma",61,0.807284144635098,0.159460541356478
"arturovalencia",4,0,0
"arturus",2,0.693147180559945,0.136915391422392
"artypreventscamping",5,1.05492016798614,0.208375380828239
"arundo23",4,1.03972077083992,0.205373087133588
"arunkumar5",1,0,0
"arusrus",1,0,0
"arvindk",1,0,0
"arwel",2,0.693147180559945,0.136915391422392
"arwen",36,1.0787502099392,0.213082461247983
"arwilso4",2,0.693147180559945,0.136915391422392
"ary4",8,1.38629436111989,0.273830782844784
"aryakaul",3,0.636514168294813,0.125728833561122
"aryansansari",5,1.6094379124341,0.317907693966152
"aryn25",28,0.608158369876965,0.120127793337114
"arynrehbein",12,1.58325845942048,0.312736541060807
"arytc40",1,0,0
"as19993399",4,0.562335144618808,0.111076461962746
"as4ri",2,0.693147180559945,0.136915391422392
"asaatkamp",3,0.636514168294813,0.125728833561122
"asabo",13,0.535961049709069,0.105866861997179
"asaghafi",2,0.693147180559945,0.136915391422392
"asahami",11,1.54030582522652,0.304252229376039
"asalind",1,0,0
"asandlermd",6,0.450561208866305,0.0889980742933156
"asanford",14,0.991138896613094,0.195776847673412
"asantizo2",5,0.950270539233235,0.187704237260522
"asantoro",7,0,0
"asaraha",19,0.733541748763649,0.144894415606665
"asbristol",1,0,0
"ascension",1,0,0
"aschuerg",2,0,0
"ascientist",1,0,0
"aseeger",7,1.15374194270109,0.227895364960934
"asepulveda5",9,1.00271826451752,0.198064087286473
"aserrano2018",3,0.636514168294813,0.125728833561122
"ash12345",1,0,0
"ash45",1,0,0
"ash47",20,0.89794572485678,0.177368665476664
"ashampain",8,1.07354284640852,0.212053865538331
"ashantealexanderstudent",2,0,0
"asharron",16,1.51108617607361,0.298480555172931
"ashasaxena",5,0.500402423538188,0.0988430676903251
"ashely523",61,1.58088671683761,0.312268057493113
"ashemwell",6,1.32966134885476,0.262644224983515
"asherbro",7,0.410116318288409,0.0810091100735737
"ashestonothing",1,0,0
"ashevillechicken",11,1.64173471218752,0.324287188976661
"ashhoyland",10,1.88669678465808,0.372673850535109
"ashibbs",69,1.21424812470905,0.239846979027087
"ashiram",5,0.673011667009257,0.132938080691565
"ashitaka",194,1.72663869674137,0.341058031597877
"ashjenks",3,0,0
"ashleigh24",2,0.693147180559945,0.136915391422392
"ashlemari",6,1.01140426470735,0.199779808202953
"ashley_abraham_4km",17,1.87056888941564,0.369488153251952
"ashley_daniel",8,1.49417513828931,0.295140165970559
"ashley_s",18,1.11999035565037,0.221228509952675
"ashley2plants",20,1.01823015395139,0.201128106694046
"ashley34",3,0.636514168294813,0.125728833561122
"ashley347",2,0,0
"ashley490",15,1.136916591833,0.224571901251448
"ashley511",4,0.693147180559945,0.136915391422392
"ashley515",1,0,0
"ashley516",1,0,0
"ashley521",3,1.09861228866811,0.217005761176051
"ashley526",1,0,0
"ashley527",2,0.693147180559945,0.136915391422392
"ashley529",2,0.693147180559945,0.136915391422392
"ashley534",57,1.59422696027248,0.31490311784217
"ashley535",17,0,0
"ashley56",24,1.62573321861933,0.321126459456759
"ashleybosarge",60,0.169249652027229,0.0334314024572558
"ashleybowers",43,0.906564357579901,0.179071079489022
"ashleychilders",2,0,0
"ashleyfoster219",7,0,0
"ashleygo",2,0.693147180559945,0.136915391422392
"ashleyhiggins",1,0,0
"ashleylee",12,0.887694275799104,0.175343725897101
"ashleylind",2,0,0
"ashleyminnesota",33,1.82125062640265,0.359746457008967
"ashleypfountz",113,0.86086063295941,0.17004335273578
"ashleyq28",15,0.857174043642079,0.169315151231752
"ashleyramirez",1,0,0
"ashleyramirez4",3,0,0
"ashleyrlowe",24,0.456334432293288,0.0901384426991077
"ashleyspitz",3,0.636514168294813,0.125728833561122
"ashleystonedoddlebug",8,1.2130075659799,0.239601934989186
"ashleytay20",36,0.657636763015305,0.129901119628385
"ashleyvanessa",1,0,0
"ashleyvegaa9",27,1.68207203938937,0.332254906508619
"ashleywold",189,1.57697969048632,0.31149631368864
"ashleyzim01",15,0.244930026794635,0.0483803316672141
"ashlinamano",6,1.56071040904141,0.308282688790979
"ashlipaulinaserenomartinez",6,0,0
"ashlley_martinez",1,0,0
"ashlychristine",37,1.15958806687912,0.229050133244767
"ashlyn13",10,0.943348392329039,0.186336925267555
"ashlynarmstrong",51,1.48405478796143,0.293141121950277
"ashlyncrain",13,1.07201696856319,0.211752463226794
"ashlynplott",3,0.636514168294813,0.125728833561122
"ashlynrose9716",1,0,0
"ashmd7",32,0.715537563594637,0.141338100110056
"ashmedina73",54,2.43834846972476,0.481640039113864
"ashriver",17,0.223718076065834,0.0441903953617382
"ashton23",3,1.09861228866811,0.217005761176051
"ashtonsa",2,0.693147180559945,0.136915391422392
"ashtonwarne",10,1.22752941145721,0.242470393829479
"ashtreemeadows",2,0.693147180559945,0.136915391422392
"ashtyn1",2,0.693147180559945,0.136915391422392
"ashtynnbrixey",2,0,0
"ashutoshshinde",1,0,0
"ashwin27",2,0,0
"ashwini4",4,0.562335144618808,0.111076461962746
"asia8",10,0.940447988655326,0.185764016777977
"asiharakaeru",1,0,0
"asimonchristensen",1,0,0
"asiostygius24",3,0.636514168294813,0.125728833561122
"asiramae",2,0,0
"asishperavali",1,0,0
"askalman",6,1.32966134885476,0.262644224983515
"askeja",1,0,0
"askialittle",2,0,0
"askidda",9,0.683738905848754,0.135057001673693
"askyron",1,0,0
"asmahaidari",1,0,0
"asmeaney",10,0.325082973391448,0.0642127152716536
"asmithey1823",6,1.56071040904141,0.308282688790979
"asmodaevs",2,0,0
"aspe",1,0,0
"aspen14",2,0.693147180559945,0.136915391422392
"aspen8914",6,0.867563228481461,0.171367297368586
"asr_tom_mckee",77,1.30481750845183,0.25773689183898
"asroka",27,1.95731920211856,0.386623695821915
"assafh",32,0.447062054333788,0.0883068962493107
"assata1",1,0,0
"asserbo",27,0.674521210592376,0.133236256542739
"assuntacangiamila",11,0.859967281035505,0.169866891470741
"asta5",1,0,0
"astengar",1,0,0
"astep",2,0.693147180559945,0.136915391422392
"astevens",5,1.33217904021012,0.263141537397196
"astosak",81,1.24024848616172,0.244982756485692
"astrapate31",4,1.03972077083992,0.205373087133588
"astridekimberlygouba",4,0.562335144618808,0.111076461962746
"astridmaagaard",12,0.566085738959629,0.111817306197048
"astrorata",1,0,0
"astyring",15,1.17105986999037,0.231316125890122
"aswin_mathew_2ps",13,2.13839724634772,0.422391526953551
"at8eqeq3",2,0.693147180559945,0.136915391422392
"atalg",22,1.55443282690168,0.307042695842941
"atanasios",7,0.598269588585257,0.118174490490018
"atblakely1234",3,1.09861228866811,0.217005761176051
"atcoleman80",1,0,0
"ateresa",13,0.898137003187868,0.177406448141451
"aterri",1,0,0
"athenao",1,0,0
"athenasway",8,0,0
"atimom",2,0.693147180559945,0.136915391422392
"atjelmeland",1859,0.603750602794605,0.119257139640027
"atlas79",1,0,0
"atlee",1,0,0
"atom",51,1.5817673686635,0.312442010143907
"atompearcy",24,0.376770161256437,0.0744223385039674
"atorres10",4,1.03972077083992,0.205373087133588
"atpaterson",93,1.95451903438208,0.386070586651971
"atramento_cor",1,0,0
"atremaine",2,0.693147180559945,0.136915391422392
"atrimbashevskaya",5,0.950270539233235,0.187704237260522
"atrox",1,0,0
"atsai",42,1.64765049831799,0.325455717387856
"attang00",16,1.5977295736436,0.31559497910073
"atthebeach67",12,0.566085738959629,0.111817306197048
"atticus777",24,0.456334432293288,0.0901384426991077
"attran",3,0,0
"atuchang",1,0,0
"atugusto",14,0.509137344082687,0.100568451705344
"aturkmendiscovery",13,1.60520710745546,0.317071995090173
"atussa",11,0.885574151576672,0.174924943788597
"atv_11",81,0.273240943698545,0.0539725065734069
"atwayne95",17,0.362210557135449,0.0715464213061656
"atxbandit",13,0.271189373041844,0.0535672656557911
"atxnaturalist",158,1.78177642321171,0.351949229908356
"atxnaturewoman",6,0.867563228481461,0.171367297368586
"atzin",5,1.05492016798614,0.208375380828239
"aubreylee8",66,0.652882541889616,0.128962031849356
"aubreymalone",4,0.562335144618808,0.111076461962746
"aud-mckay",6,1.56071040904141,0.308282688790979
"aud1",1,0,0
"audra_langley02",4,0.562335144618808,0.111076461962746
"audra16",8,1.2130075659799,0.239601934989186
"audra17",2,0.693147180559945,0.136915391422392
"audrey101",1,0,0
"audrey2",22,1.27740638343149,0.252322450264744
"audrey26",15,1.36244748519163,0.269120377257789
"audrey82",102,0.57409718270802,0.113399783897935
"audrey90",25,1.57464839694927,0.311035819905937
"audreychamaine",1,0,0
"audreyclayton",21,1.38820402817423,0.274207993947367
"audreydiakun",65,0.951053051024495,0.187858804589363
"audreyfox",19,1.60086723981742,0.316214753377232
"audreyr4",1,0,0
"audreyscrve",3,0.636514168294813,0.125728833561122
"audreytrp",3,0.636514168294813,0.125728833561122
"audrieanna",8,0.376770161256437,0.0744223385039674
"audulinka",358,1.5714806638505,0.310410106595253
"audun",90,1.62477656471023,0.320937494330603
"aufildelasevre",5,0.950270539233235,0.187704237260522
"augeydoggy",20,1.53876809104027,0.303948485115198
"august-g",21,1.55196924264438,0.306556071050473
"augustagryndahl",1,0,0
"augustelmelundnielsen",12,0.721463686692511,0.142508670353027
"augustinesqueda",2,0,0
"augusto_c02",3,1.09861228866811,0.217005761176051
"augustoxins",1,0,0
"augustus_ix",1,0,0
"augustuscarp",72,0.126930545341402,0.0250722296595605
"auhasard",21,1.58018208134946,0.312128872848961
"aulaverde",1,0,0
"aulloa",1,0,0
"auoptimo",3,1.09861228866811,0.217005761176051
"aura-robledo",115,1.72534630409666,0.340802748954041
"auraelius",4,0,0
"auraoro",66,1.34211578073108,0.265104313494462
"aure83400",49,0.783404213981104,0.15474360656351
"aurelie_maebe",22,0.815849865184519,0.161152503777636
"aurelien25",9,0.848685557726417,0.167638444748163
"aurelio8",2,0,0
"aurianair",1,0,0
"auriesienna",5,0.950270539233235,0.187704237260522
"aurliegarros",4,0.693147180559945,0.136915391422392
"aurliethvenin",2,0,0
"aurora_j",5,0.950270539233235,0.187704237260522
"aurora27",3,0.636514168294813,0.125728833561122
"aurora40",6,1.56071040904141,0.308282688790979
