"user.login","all_obs","shannonH","shannonE"
"annalin",3,0.636514168294813,0.197744244551862
"annalisa29",1,0,0
"annalisa30",1,0,0
"annalisa38",1,0,0
"annalisablueeyes",1,0,0
"annalisae",1,0,0
"annalisagross",6,0.636514168294813,0.197744244551862
"annalisamogorovich",1,0,0
"annalisaplaitano",7,1.47507631105469,0.458258221599801
"annalisarebecchi",51,0.624706480167019,0.19407597998677
"annalisas",3,0.636514168294813,0.197744244551862
"annalisasky",4,0.693147180559945,0.215338279036697
"annalisebeaulieu",1,0,0
"annalisekeaton",1,0,0
"annalista",1,0,0
"annalitofsky",3,0.636514168294813,0.197744244551862
"annalj12",1,0,0
"annalmaltby",1,0,0
"annalome",28,1.17858029498078,0.366146555227565
"annalouise",1,0,0
"annaluntan",1,0,0
"annalyno",1,0,0
"annalysen",10,1.50478828368119,0.467488764883562
"annalysepaulsen",1,0,0
"annalyze",2,0.693147180559945,0.215338279036697
"annam123",3,0.636514168294813,0.197744244551862
"annamagnabosco",19,1.73466879508035,0.538905161136926
"annamak",1,0,0
"annamal4",9,1.36892236074022,0.425279642713857
"annamammalbee",59,1.42573195449633,0.442928535323261
"annamarciano",1,0,0
"annamari",1,0,0
"annamariacervantes",1,0,0
"annamarie1",1,0,0
"annamarie16",3,1.09861228866811,0.341303097242993
"annamarie6",33,1.64134074426678,0.509911171964513
"annamarie8",1,0,0
"annamarie9",8,1.2130075659799,0.376841988314219
"annamariealves",1,0,0
"annamariposa",22,1.4510011566028,0.450778854341861
"annamartin83",1,0,0
"annamassman",1,0,0
"annamatejka",2,0.693147180559945,0.215338279036697
"annamc",1,0,0
"annamc_au",2,0,0
"annamcmurray",1,0,0
"annameban",4,1.03972077083992,0.323007418555045
"annamerotto",4,1.03972077083992,0.323007418555045
"annamia",5,1.33217904021012,0.413864688385321
"annamiranti",1,0,0
"annamjones",1,0,0
"annamol",2,0,0
"annamoravcov",1,0,0
"annamorozova",2,0.693147180559945,0.215338279036697
"annamorris",48,0.86237307231942,0.267911258227779
"annamria1",1,0,0
"annamsmith913",2,0,0
"annamuir",1,0,0
"annamuzychak",4,1.03972077083992,0.323007418555045
"annancrawford",1,0,0
"annaneely",5,0,0
"annanegrete",1,0,0
"annanellis",1,0,0
"annanglenn",20,1.37477640250769,0.427098303043107
"annanguyen1",1,0,0
"annannannn",1,0,0
"annanorberg",1,0,0
"annantonioma",1,0,0
"annaolson18",1,0,0
"annap2",1,0,0
"annapear",1,0,0
"annapemberton",1,0,0
"annaphylacticshock",21,1.40161715083865,0.435436850346981
"annapicken",3,0,0
"annapicks",2,0,0
"annapivovarova",1,0,0
"annapolson",4,0,0
"annaprior",5,0.673011667009257,0.209082830039526
"annapushcough",1,0,0
"annaquist",1,0,0
"annaransome",2,0,0
"annarbor",2,0,0
"annardel",5,1.33217904021012,0.413864688385321
"annareagan",4,0,0
"annaredfern",1,0,0
"annareis",5,0.950270539233235,0.295218141654204
"annaremstedt",14,1.29636115979106,0.402737238192199
"annarg99",2,0.693147180559945,0.215338279036697
"annaricciardi",1,0,0
"annarivandermerwe",99,1.77079798341433,0.550129324571518
"annarmtx",2,0.693147180559945,0.215338279036697
"annaro1",1,0,0
"annarose23",9,1.42706104338072,0.443341440000767
"annaruhs",1,0,0
"annas28",1,0,0
"annasams",2,0.693147180559945,0.215338279036697
"annaschaefers",1,0,0
"annascharnagl",11,1.3667110520552,0.424592661045309
"annaschmidtmann",1,0,0
"annasciba",1,0,0
"annascully",1,0,0
"annasem",1,0,0
"annasesnan",9,1.31078367809971,0.407217845426947
"annaseuberling",1,0,0
"annasheiko",2,0.693147180559945,0.215338279036697
"annasherman1",1,0,0
"annasibley",11,0.304636097349238,0.0946405248054922
"annasiegel",2,0,0
"annasimon",4,1.03972077083992,0.323007418555045
"annaskye",95,1.45405571310056,0.451727805672684
"annaslayt",2,0.693147180559945,0.215338279036697
"annasofie1",4,0.562335144618808,0.174699235141149
"annasophia215",1,0,0
"annasophiefistonlavier",1,0,0
"annastella",2,0,0
"annastinson",2,0,0
"annaswanson",1,0,0
"annatanner",1,0,0
"annataylor",1,0,0
"annath918",4,1.03972077083992,0.323007418555045
"annathema",7,0.598269588585257,0.185862897836313
"annatheo",1,0,0
"annathorthor",1,0,0
"annava",2,0.693147180559945,0.215338279036697
"annavaughn",2,0,0
"annave",2,0.693147180559945,0.215338279036697
"annavelcic",2,0.693147180559945,0.215338279036697
"annavolta02",30,1.95034820148756,0.605909736069865
"annaw999",5,1.6094379124341,0.5
"annawa",3,0.636514168294813,0.197744244551862
"annawagner",14,0.509137344082687,0.158172409183735
"annawallingford",2,0.693147180559945,0.215338279036697
"annawalls",1,0,0
"annawassel",3,0,0
"annawchtermittersteiner",2,0.693147180559945,0.215338279036697
"annaweaver2010",4,0.693147180559945,0.215338279036697
"annawhim",2,0.693147180559945,0.215338279036697
"annawhitehead04",2,0.693147180559945,0.215338279036697
"annawilliams22",1,0,0
"annawilloughby",2,0.693147180559945,0.215338279036697
"annawinge",22,1.39678791941195,0.433936565250741
"annawolusky",3,1.09861228866811,0.341303097242993
"annawong2",2,0.693147180559945,0.215338279036697
"annaxbeee",3,0.636514168294813,0.197744244551862
"annaxcharity",1,0,0
"annayoung2",1,0,0
"annazuccatti",2,0.693147180559945,0.215338279036697
"annazyu",1,0,0
"annbb",1,0,0
"annbentley",19,1.59391283631927,0.495176863924078
"annberrett",9,0.636514168294813,0.197744244551862
"annbeth",3,0,0
"annbogaerts",6,0.867563228481461,0.269523670897427
"annboinet",16,1.63043258262889,0.50652236101579
"annbouckaert",6,1.32966134885476,0.413082523588558
"annbunker",1,0,0
"annburney",1,0,0
"anncabras24",36,1.1796105048979,0.366466607933283
"anncatdavis",3,0.636514168294813,0.197744244551862
"anncucchiara",1,0,0
"anndaley",1,0,0
"anndecuyper",1,0,0
"anndee720",1,0,0
"anndenton",3,0,0
"anndri",1,0,0
"anne-co",1,0,0
"anne-laure1203",1,0,0
"anne-marie009",1,0,0
"anne-snell1",1,0,0
"anne_kristiansen",4,1.38629436111989,0.430676558073393
"anne_love",4,0.693147180559945,0.215338279036697
"anne_m",5,0.500402423538188,0.155458753541286
"anne_mup",6,1.242453324894,0.385989827658193
"anne_robenhagen",1,0,0
"anne_royer",24,1.51555409958169,0.47083335364257
"anne12345",1,0,0
"anne168",3,1.09861228866811,0.341303097242993
"anne1784",1,0,0
"anne192",5,0,0
"anne1960",3,0,0
"anne1963",1,0,0
"anne1995",5,1.05492016798614,0.327729376770643
"anne1kuntz",1,0,0
"anne221",4,1.03972077083992,0.323007418555045
"anne226",1,0,0
"anne234",2,0,0
"anne245",2,0,0
"anne256",1,0,0
"anne257",13,0.271189373041844,0.0842497156761082
"anne259",1,0,0
"anne261",7,1.07899220787758,0.335207776435975
"anne265",33,1.71514797206333,0.532840676491009
"anne302",53,1.28467551377958,0.399106888142285
"anne311",3,0.636514168294813,0.197744244551862
"anne319",1,0,0
"anne322",12,0.983087758574785,0.30541338407021
"anne332",1,0,0
"anne342",1,0,0
"anne343",2,0,0
"anne356",1,0,0
"anne361",1,0,0
"anne364",2,0.693147180559945,0.215338279036697
"anne370",2,0.693147180559945,0.215338279036697
"anne374",1,0,0
"anne376",8,1.90615474653985,0.592180267350915
"anne379",4,0,0
"anne382",2,0.693147180559945,0.215338279036697
"anne390",1,0,0
"anne394",1,0,0
"anne398",1,0,0
"anne399",1,0,0
"anne403",1,0,0
"anne408",3,0.636514168294813,0.197744244551862
"anne425",7,0.955699891112534,0.296904864651517
"anne426",3,0.636514168294813,0.197744244551862
"anne432",4,1.03972077083992,0.323007418555045
"anne434",10,1.6094379124341,0.5
"anne445",2,0.693147180559945,0.215338279036697
"anne449",2,0,0
"anne458",2,0,0
"anne466",1,0,0
"anne47",1,0,0
"anne473",9,1.73512645696292,0.539047341794854
"anne491",1,0,0
"anne50",1,0,0
"anne6383",9,1.67698777432242,0.520985544507944
"anneaged",3,0.636514168294813,0.197744244551862
"anneahven",3,1.09861228866811,0.341303097242993
"anneandsid",1,0,0
"annearrowsmith",1,0,0
"anneatbolingbroke",4,0.562335144618808,0.174699235141149
"anneau11",1,0,0
"anneb574",3,0.636514168294813,0.197744244551862
"annebarbour1",22,1.39678791941195,0.433936565250741
"annebb",1,0,0
"annebekker",100,1.84057685949589,0.571807351273406
"annebelleh",1,0,0
"anneblohm",9,0.529706199057654,0.164562483263654
"annebold",1,0,0
"annebovee27",2,0.693147180559945,0.215338279036697
"annebrulin",1,0,0
"annec2",1,0,0
"annecallery",1,0,0
"annecatherinel",2,0,0
"anneccilejacquelin",1,0,0
"annecharlotte2",1,0,0
"annechw",43,1.12128826241977,0.348347784576526
"anneclewis",17,1.44691898293633,0.449510655787901
"annecondon",16,0.233791658706459,0.0726314624814805
"annecryer",1,0,0
"annecw",1,0,0
"annedeneen",1,0,0
"annedeplambuit",3,0.636514168294813,0.197744244551862
"annedervan",3,1.09861228866811,0.341303097242993
"annedevries",4,0,0
"annedinaleadbetter",1,0,0
"annedlund",2,0.693147180559945,0.215338279036697
"annedvt",13,0.937155853065701,0.291143835318367
"anneea",12,0.983087758574785,0.30541338407021
"anneedonnelly",3,0.636514168294813,0.197744244551862
"anneeeee",1,0,0
"anneeeg",3,0.636514168294813,0.197744244551862
"anneelisabethevans",3,0.636514168294813,0.197744244551862
"anneella",6,1.01140426470735,0.314210401312627
"anneemerton",6,1.242453324894,0.385989827658193
"annefleur1",4,1.38629436111989,0.430676558073393
"annefranoise",1,0,0
"annefranoiseboissier",1,0,0
"annefrosch",7,0.955699891112534,0.296904864651517
"anneg112",2,0,0
"annegarcia",1,0,0
"anneggebrecht",1,0,0
"annegibson",1,0,0
"annegiosperm",20,1.4689457193469,0.456353646201015
"anneglick",9,1.14905969697062,0.356975465811164
"annegoldsbury",2,0.693147180559945,0.215338279036697
"annegoulden",34,1.70057053887557,0.528311942243129
"annegrete",1,0,0
"annegrieve",34,1.68721681314844,0.524163374092731
"annehagood",5,0.950270539233235,0.295218141654204
"anneharrison",3,0.636514168294813,0.197744244551862
"annehatch",1,0,0
"annehaudiquet",1,0,0
"annehead",2,0,0
"annehj",1,0,0
"anneholmjensen",1,0,0
"anneimre",1,0,0
"annejd",1,0,0
"annejefferson",4,0.693147180559945,0.215338279036697
"annejones",1,0,0
"annekachristensen",2,0,0
"annekathrine",1,0,0
"annekegerritse",1,0,0
"annekeyoga",27,1.09184970759209,0.339202183307831
"annekir",1,0,0
"annekit",3,0.636514168294813,0.197744244551862
"annekristine",1,0,0
"annekyleakin",1,0,0
"annelandry",3,0,0
"annelaure8",6,0.450561208866305,0.139974709613022
"annelaurelegall",1,0,0
"annelawrence",6,1.01140426470735,0.314210401312627
"anneleen9",3,0.636514168294813,0.197744244551862
"annelf",1,0,0
"annelien",1,0,0
"annelies20",1,0,0
"anneliese1",3,0.636514168294813,0.197744244551862
"anneliesehernandez",2,0,0
"anneliesewilson",4,1.03972077083992,0.323007418555045
"anneliesflamang",1,0,0
"anneliesvw",3,0.636514168294813,0.197744244551862
"annelikyner",2,0,0
"annelisamac",1,0,0
"annelise0818",1,0,0
"annelise10",4,1.03972077083992,0.323007418555045
"annelise6",1,0,0
"annelise7",1,0,0
"annelisecrumb",1,0,0
"annelisefiard",1,0,0
"annelisegoldman",7,1.27703425946614,0.396732999017888
"annelisem",4,1.38629436111989,0.430676558073393
"annelisepierret",1,0,0
"anneliser",1,0,0
"annelith",2,0,0
"annelize2",2,0.693147180559945,0.215338279036697
"annelope",1,0,0
"annelouisesawyer",1,0,0
"annelscott",1,0,0
"annelv",1,0,0
"annelyt",2,0.693147180559945,0.215338279036697
"annemaclachlan",1,0,0
"annemal",30,1.47852245949092,0.459328827806354
"annemarie",1,0,0
"annemarie46",1,0,0
"annemarie53",1,0,0
"annemarie63",1,0,0
"annemarie80",2,0,0
"annemariebombardier",4,1.38629436111989,0.430676558073393
"annemariedalessandro",1,0,0
"annemarier",6,0.867563228481461,0.269523670897427
"annemaries1",1,0,0
"annemca",810,1.63366787155244,0.507527460031587
"annemccosb",7,1.15374194270109,0.358430087233431
"annemcleod",3,0,0
"anneme",8,1.07354284640852,0.33351483711009
"annemetteamlund",2,0.693147180559945,0.215338279036697
"annemie8",1,0,0
"annemiev",1,0,0
"annemirdl",282,1.37943571668974,0.428545800379307
"annemk",6,0.867563228481461,0.269523670897427
"annemy18",1,0,0
"annengh",1,0,0
"annengland",9,0.848685557726417,0.263658992735816
"anneo49",3,0.636514168294813,0.197744244551862
"anneovergaard",2,0.693147180559945,0.215338279036697
"anneowen2000",1,0,0
"annepastorius",1,0,0
"anneperez",11,1.67262544615032,0.519630311063276
"annepj",3,0.636514168294813,0.197744244551862
"annepurcell",12,1.23426786607908,0.383446871899637
"annepurvis",6,0.450561208866305,0.139974709613022
"annequinn",3,0.636514168294813,0.197744244551862
"annereinl",1,0,0
"annereissig",1,0,0
"annergreenlee",11,1.2406842919534,0.385440246675001
"anneriekeovervelde",1,0,0
"annerigg",2,0.693147180559945,0.215338279036697
"anneriley",4,0,0
"annerohn",1,0,0
"anneruiz_",5,1.05492016798614,0.327729376770643
"anneruth",1,0,0
"anneschaefer",1,0,0
"anneschoeneborn",6,1.242453324894,0.385989827658193
"anneseekatz",4,1.38629436111989,0.430676558073393
"anneshepard1948",1,0,0
"anneshiparski",1,0,0
"annesimailleau",1,0,0
"annesivebaek",3,1.09861228866811,0.341303097242993
"anneska12",2,0,0
"annesmazar",18,0.348832095843032,0.108370783721461
"annesmith",1,0,0
"annesofie5",1,0,0
"annesophie19",1,0,0
"annesophierrefranoisrousseau",1,0,0
"annesr",3,0.636514168294813,0.197744244551862
"annestenton",5,0.950270539233235,0.295218141654204
"annestrozyk",3,0.636514168294813,0.197744244551862
"anneswain",2,0.693147180559945,0.215338279036697
"annetcurran",101,1.73526017090059,0.53908888236521
"anneterranova",1,0,0
"annethm",6,1.32966134885476,0.413082523588558
"annetnature",2,0.693147180559945,0.215338279036697
"annette_b",1,0,0
"annette_bigby",1,0,0
"annette106",1,0,0
"annette119",1,0,0
"annette137",1,0,0
"annette2894",1,0,0
"annette3008",3,0,0
"annette54",2,0.693147180559945,0.215338279036697
"annette75",1,0,0
"annette83",1,0,0
"annette84",1,0,0
"annette87",1,0,0
"annettebolton",4,1.03972077083992,0.323007418555045
"annettecarachmull2019",2,0,0
"annettecercado",3,0,0
"annettedel",2,0.693147180559945,0.215338279036697
"annetteecho",1,0,0
"annetteflottwell",17,0.871781482467982,0.270834145179763
"annetteh",3,0.636514168294813,0.197744244551862
"annettehansen",1,0,0
"annettehysj",2,0.693147180559945,0.215338279036697
"annetteincollege",2,0.693147180559945,0.215338279036697
"annettelundno",4,1.38629436111989,0.430676558073393
"annettem",16,1.22277931619347,0.379877753203958
"annettemarieprice",1,0,0
"annettemendozamccoy",1,0,0
"annettemercer",17,1.11506598409643,0.346414725129102
"annettes-au",2,0.693147180559945,0.215338279036697
"annettes1",2,0.693147180559945,0.215338279036697
"annettescholley",4,0,0
"annettethomson",4,1.03972077083992,0.323007418555045
"annetteyf",1,0,0
"anneturner",114,1.42946904384354,0.444089527405758
"annevan",9,1.30309240376172,0.404828416708208
"annevan_zanten",1,0,0
"annevandenberg",2,0,0
"annevasian",1,0,0
"anneve",1,0,0
"annevest",1,0,0
"annevey",1,0,0
"annevictorialamonte",2,0.693147180559945,0.215338279036697
"annewan44",3,0.636514168294813,0.197744244551862
"annewhitney",10,0.940447988655326,0.292166594743938
"annewilson",1,0,0
"annewitton",64,1.71054492245312,0.531410658726842
"anneyao",11,1.2945451658449,0.40217306795235
"annfmiles",1,0,0
"annfossum",1,0,0
"annfoster",4,1.03972077083992,0.323007418555045
"annfriis",6,0.636514168294813,0.197744244551862
"anngeek",1,0,0
"anngibb85",1,0,0
"anngoddard",1,0,0
"anngotra",10,0.801818552543337,0.249098938936599
"anngreen",1,0,0
"annguyen1",5,1.33217904021012,0.413864688385321
"annhaarr",1,0,0
"annhancock",5,1.33217904021012,0.413864688385321
"annhaverstock",1,0,0
"annhayward",2,0.693147180559945,0.215338279036697
"annhi",12,1.47350238508065,0.457769254003758
"annhicks",7,1.47507631105469,0.458258221599801
"annhoang",5,1.33217904021012,0.413864688385321
"annhobbie",1,0,0
"anni76",1,0,0
"anniamolinapisuer",1,0,0
"annica1",1,0,0
"annick48",4,1.03972077083992,0.323007418555045
"annick9",2,0.693147180559945,0.215338279036697
"annickbousses",4,0,0
"annickem",2,0,0
"annickf",3,0.636514168294813,0.197744244551862
"annickii",2,0.693147180559945,0.215338279036697
"annickperrin",1,0,0
"annickreimann",1,0,0
"annickrezac",3,0.636514168294813,0.197744244551862
"annicktokar",2,0.693147180559945,0.215338279036697
"anniconn",10,1.55711309805765,0.483744382441781
"annida_camelia",5,1.05492016798614,0.327729376770643
"annie-osbourn",2,0.693147180559945,0.215338279036697
"annie_502",1,0,0
"annie_7",3,0,0
"annie_8613",3,1.09861228866811,0.341303097242993
"annie_anaconda",2,0,0
"annie_edwards",5,0.673011667009257,0.209082830039526
"annie_euredjian",4,0.562335144618808,0.174699235141149
"annie_evankow",49,1.26146134054926,0.391894999739827
"annie_le",1,0,0
"annie01",5,0.500402423538188,0.155458753541286
"annie08",2,0.693147180559945,0.215338279036697
"annie105",4,1.03972077083992,0.323007418555045
"annie107",42,1.29822826623071,0.403317287420949
"annie110",1,0,0
"annie111",1,0,0
"annie142",1,0,0
"annie147",1,0,0
"annie159",2,0,0
"annie162",1,0,0
"annie176",3,0.636514168294813,0.197744244551862
"annie189",1,0,0
"annie1966",1,0,0
"annie19alvarado97",2,0,0
"annie202",8,1.07354284640852,0.33351483711009
"annie207",2,0,0
"annie220",37,1.27802195237988,0.39703984307385
"annie229",1,0,0
"annie237",1,0,0
"annie243",1,0,0
"annie245",1,0,0
"annie255",1,0,0
"annie266",1,0,0
"annie275",2,0,0
"annie33",5,0.950270539233235,0.295218141654204
"annie37",5,1.05492016798614,0.327729376770643
"annie4205",5,0.500402423538188,0.155458753541286
"annie58",3,0.636514168294813,0.197744244551862
"annie617",38,1.02522715974628,0.318504725104847
"annie70fr",1,0,0
"annie852",2,0,0
"annie95",1,0,0
"annie99",11,0.759547391474863,0.235966664388479
"annieaker",1,0,0
"annieangelo",2,0,0
"annieb1",1,0,0
"annieb214",9,0.529706199057654,0.164562483263654
"anniebananievt",3,0.636514168294813,0.197744244551862
"anniebeadle",1,0,0
"anniebearbee",12,1.79175946922805,0.556641376279689
"anniebee",3,0.636514168294813,0.197744244551862
"anniebee62",22,0.992591068766829,0.308365753378346
"anniebeez",111,1.4510009737127,0.450778797523857
"anniebenson",1,0,0
"anniebilly",1,0,0
"anniebinel",13,1.30387552933639,0.405071708347051
"anniebluesky",4,0.562335144618808,0.174699235141149
"anniebmoriarty",1,0,0
"anniebrave",1,0,0
"anniecarriere",16,1.14327520619421,0.355178412712154
"anniecarter",10,0.940447988655326,0.292166594743938
"anniecat6",2,0.693147180559945,0.215338279036697
"anniecole",1,0,0
"anniecth",1,0,0
"anniedarrow",1,0,0
"anniefinneran",4,1.03972077083992,0.323007418555045
"annieg18",2,0.693147180559945,0.215338279036697
"annieglazer",1,0,0
"anniegrumbles",1,0,0
"anniehawk8",1,0,0
"anniehuelefeld",1,0,0
"annieiscool",4,0.562335144618808,0.174699235141149
"anniejack",166,1.33290546913176,0.414090366218564
"anniejo25",3,1.09861228866811,0.341303097242993
"anniejohnson1",1,0,0
"anniejwanders",18,1.79649416724998,0.558112292922496
"anniek57",2,0.693147180559945,0.215338279036697
"annielab",1,0,0
"annielouiseg",2,0,0
"anniels24",1,0,0
"annielytle",5,1.05492016798614,0.327729376770643
"anniem222",5,1.33217904021012,0.413864688385321
"anniemac70",1,0,0
"anniemg",1,0,0
"anniemillard",1,0,0
"anniemiller",23,1.48373547534194,0.46094834223768
"anniemnelson",1,0,0
"anniemorgan",3,0,0
"anniemorton",10,0.943348392329039,0.293067655807339
"annienaturalist",3,0.636514168294813,0.197744244551862
"annienguyen385",1,0,0
"annienlsn",6,0.450561208866305,0.139974709613022
"annienorthfield",17,1.36537225581163,0.424176740607113
"anniep122",1,0,0
"anniepm",32,1.36470622057962,0.423969825128467
"anniero",1,0,0
"annierosea",2,0,0
"annierothenberg",18,1.36507672357122,0.424084928354487
"anniesach",2,0,0
"annieshahverdian",6,1.32966134885476,0.413082523588558
"anniesk",2,0.693147180559945,0.215338279036697
"anniesnider",3,0.636514168294813,0.197744244551862
"anniesoler",7,0.796311640173813,0.247388120418227
"annieulven",1,0,0
"anniev115",3,0.636514168294813,0.197744244551862
"anniewang125",2,0.693147180559945,0.215338279036697
"anniexchang",17,1.20569777201152,0.374571073135723
"anniezgrab",12,1.35797785498732,0.421879540830976
"annija",1,0,0
"annijuni",5,0.673011667009257,0.209082830039526
"annika23",5,1.05492016798614,0.327729376770643
"annika34",2,0.693147180559945,0.215338279036697
"annika4",1,0,0
"annikabutlerwall",1,0,0
"annikachristensen",5,0.950270539233235,0.295218141654204
"annikadrenidae",14,1.05472091690681,0.327667475942474
"annikaf",2,0.693147180559945,0.215338279036697
"annikafa",2,0,0
"annikag33",1,0,0
"annikaleigh",3,0.636514168294813,0.197744244551862
"annikaml",3392,1.25813563449037,0.390861811061595
"annikarep",4,0.562335144618808,0.174699235141149
"annikarobbins",1,0,0
"annikat21",1,0,0
"annikenlorentzen",2,0.693147180559945,0.215338279036697
"annikins",1,0,0
"annikj",3,0.636514168294813,0.197744244551862
"anninaama",2,0.693147180559945,0.215338279036697
"annioderso",6,1.56071040904141,0.484861949934124
"anniqabonn",2,0.693147180559945,0.215338279036697
"annirasmussen",1,0,0
"anniss",3,0.636514168294813,0.197744244551862
"anniwilson",1,0,0
"annjasper",1,0,0
"annjmorrow",4,1.03972077083992,0.323007418555045
"annk",1,0,0
"annkaa",2,0,0
"annkathrin",33,0.943439075967109,0.293095828263502
"annkathrinklotz",5,0.500402423538188,0.155458753541286
"annkatrin",1,0,0
"annkatrinrose",27,1.14416585747192,0.355455109088828
"annletellier",1,0,0
"annliebert",5,1.05492016798614,0.327729376770643
"annmadgwick",3,0.636514168294813,0.197744244551862
"annmargret",9,1.30309240376172,0.404828416708208
"annmarie1234",3,0.636514168294813,0.197744244551862
"annmarie29",1,0,0
"annmariedavis",6,1.32966134885476,0.413082523588558
"annmariegawel",1,0,0
"annmariewilletts",3,0,0
"annmariewoods",7,0,0
"annmarmos",1,0,0
"annmaroo",1,0,0
"annmarshall",29,0.831154056939491,0.258212525788727
"annmaryjose",1,0,0
"annmcpete",881,1.28780187738907,0.400078147606643
"annn",1,0,0
"annnali80",1,0,0
"annnewman",2,0.693147180559945,0.215338279036697
"annnightingale",5,0,0
"annouyang",2,0.693147180559945,0.215338279036697
"annoyinggamer101",1,0,0
"annpaiva",7,0,0
"annpeach",7,0,0
"annra",5,1.05492016798614,0.327729376770643
"annredmond",2,0,0
"annreesiawaymanmarcus",3,0.636514168294813,0.197744244551862
"annregan",2,0,0
"annrooney40",1,0,0
"annsarg",2,0,0
"annschunior",22,1.75495803701875,0.545208368542954
"annshanon",1,0,0
"annshen",2,0.693147180559945,0.215338279036697
"annshowalter",11,1.46813993901621,0.456103316466494
"annsilver",1,0,0
"annsmailes",1,0,0
"annsnively",1,0,0
"annsver",32,0.370802358089488,0.115196229449041
"annszeflinski",1,0,0
"anntc462",1,0,0
"annteve",5,0,0
"annthaw",1,0,0
"annushka",36,1.63866865578934,0.509081041004879
"annvictory",64,1.59978870279114,0.497002304478969
"annweadkimbrough",2,0.693147180559945,0.215338279036697
"annwf",61,1.35506995828658,0.420976151927843
"annwhitney",8,1.2130075659799,0.376841988314219
"annxeneize",10,1.47080847632211,0.456932344192661
"anny0ne",4,0.693147180559945,0.215338279036697
"annyc",1,0,0
"annyfmang",3,0.636514168294813,0.197744244551862
"annyj",1,0,0
"annyli",1,0,0
"annyolavarria",2,0,0
"annyperalta",128,1.30708907142982,0.406070051330217
"annytty",1,0,0
"annyyosmeriespinalromero",1,0,0
"annz",4,1.03972077083992,0.323007418555045
"annzgary",1,0,0
"anoble",1,0,0
"anoel05",2,0,0
"anofeles",25,1.1873160931945,0.36886048353329
"anoff",1,0,0
"anokowww",2,0.693147180559945,0.215338279036697
"anolis23",16,1.57467944174811,0.489201673945464
"anomouskid1",1,0,0
"anonameow",1,0,0
"anonkes",2,0,0
"anonymous_ebirder",9,0.348832095843032,0.108370783721461
"anonymoussloth",2,0,0
"anoophemachandra",2,0.693147180559945,0.215338279036697
"anoracrescent",4,1.03972077083992,0.323007418555045
"anorman",19,1.95872714187713,0.608512800259181
"anorris0198",4,1.03972077083992,0.323007418555045
"anothen",1,0,0
"anotherpath",1,0,0
"anotherpointofview",2,0.693147180559945,0.215338279036697
"anottyexplorer",1,0,0
"anouab",3,0.636514168294813,0.197744244551862
"anouchkagaillard",3,0.636514168294813,0.197744244551862
"anouckbertin",1,0,0
"anoueiry",27,1.85719448903716,0.576969908155187
"anouk_audry",5,1.33217904021012,0.413864688385321
"anouk18",2,0.693147180559945,0.215338279036697
"anoukdaguin",1,0,0
"anoushka14",1,0,0
"anovin20",1,0,0
"anowak04",1,0,0
"anowlandhisgirl",8,1.49417513828931,0.464191605884793
"anp-sg-arm",2,0,0
"anpa",1,0,0
"anpatty",4,0.562335144618808,0.174699235141149
"anpeltepeyac",2,0.693147180559945,0.215338279036697
"anqili",1,0,0
"anraeldianraeldi",9,1.52295506753132,0.4731325936109
"anree",1,0,0
"anrhax",1,0,0
"anro",15,1.30952583530407,0.406827074591387
"ans199",3,0.636514168294813,0.197744244551862
"ansa1980",5,0.673011667009257,0.209082830039526
"ansalinas",2,0.693147180559945,0.215338279036697
"anschad",3,0,0
"ansel_oommen",99,1.42513407741327,0.442742794364123
"ansel687",1,0,0
"anselmo11",3,1.09861228866811,0.341303097242993
"anselnyoka",1,0,0
"ansemanco",1,0,0
"anserlongiusculus",2,0.693147180559945,0.215338279036697
"ansgar",20,1.82173839332084,0.565954852699368
"anshtrivedi",7,1.47507631105469,0.458258221599801
"anshumanshah",5,0,0
"ansiete",1,0,0
"ansitis",1,0,0
"ansje",1,0,0
"ansk",7,1.35178399428965,0.419955309815344
"ansley_savoie",1,0,0
"ansley19",9,1.46481638489081,0.45507079632399
"ansley423",8,1.49417513828931,0.464191605884793
"ansleybernier",4,1.38629436111989,0.430676558073393
"ansnatureid",1,0,0
"anson8",1,0,0
"ansonk75",1,0,0
"ansonlee1",2,0,0
"ansonparker",1,0,0
"ansonpoon",1,0,0
"ansonstevie",13,1.88487133357816,0.585568203351037
"ansontan",1,0,0
"anspinoza",32,1.6601586162086,0.515757272580272
"ansrt21",1,0,0
"anstapa",12,1.58325845942048,0.491866895637487
"ansticehughes",1,0,0
"anstorm",1,0,0
"anstyseagull",1,0,0
"ant-ant",1,0,0
"ant-girl",13,1.09283055352849,0.339506900230684
"ant-toniscla",262,1.66916571570284,0.518555485367686
"ant_bee",12,1.2366848691405,0.384197756119139
"ant0518",1,0,0
"ant0875",1,0,0
"ant4-12",1,0,0
"ant59",1,0,0
"ant76",1,0,0
"antagi",7,1.27703425946614,0.396732999017888
"antalalakam",1,0,0
"antalzsuzsa",6,1.242453324894,0.385989827658193
"antan17",2,0.693147180559945,0.215338279036697
"antana",4,0.562335144618808,0.174699235141149
"antanaskubilius",3,0.636514168294813,0.197744244551862
"antarparitosh",5,0,0
"antasd123",2,0.693147180559945,0.215338279036697
"antashyan",38,1.88665660078361,0.586122827792171
"antasiap",1,0,0
"antawara",1,0,0
"antbennet",1,0,0
"antbewes",1,0,0
"antbird",3,0.636514168294813,0.197744244551862
"antboi",2,0.693147180559945,0.215338279036697
"antcamacho",3,0.636514168294813,0.197744244551862
